"","species","X","Y","presence","pca_1","pca_2","pca_3","pca_4","pca_5","pca_6","PCNM1","PCNM2","PCNM3","PCNM4","PCNM5","PCNM6","PCNM7","PCNM8","PCNM9","PCNM10","PCNM11","PCNM12","PCNM13","PCNM14","PCNM15","PCNM16"
"246","clarkii",-97.874373,30.461557,1,0.205920457839966,-0.906919479370117,0.194876357913017,0.469282805919647,-1.5810694694519,-0.0184050090610981,-0.0216356520162422,-0.0481630218309376,-0.0221646184724912,0.0823742736485643,0.0331013256946411,-0.0186208980972946,-0.0363827986233415,0.00316860851693641,-0.0673580204020126,-0.142355697023576,-0.0873347803219536,-0.0653228876002922,-0.0342717524456073,-0.0165196305095228,-0.0916566071463825,-0.0774025578266264
"252","clarkii",-97.881837,30.197537,1,1.03290593624115,-0.198577865958214,-0.142329975962639,0.106607802212238,-0.607912719249725,-0.0299484245479107,0.0103805093897225,-0.0397102393250193,-0.0487602279391854,-0.033726421481834,0.0751715642181552,-0.0265061042493133,0.0500692097849682,0.0671272287473002,-0.0442800408231719,0.0408440020238115,-0.00663248834850208,0.0882359304233165,0.0649212460015937,0.0530608176068676,-0.0353932041496025,-0.00416515299049197
"255","clarkii",-97.891402,30.336324,1,1.13562560081482,-0.0153581341728568,0.604379415512085,-0.329945951700211,-0.328622609376907,-0.0647698789834976,0.00759035306872178,-0.039759271426041,-0.0520374089309211,-0.0334188975623475,0.0744157080027457,-0.0259462711090676,0.0511384201467291,0.067449293341421,-0.0409209198272675,0.0394222701934251,-0.00614966586719545,0.0855754284082282,0.0634293481241747,0.0520677894624193,-0.035547150722976,-0.00490197522886823
"256","clarkii",-97.894395,30.38357,1,0.791732788085938,-0.581832885742188,0.636504709720612,0.088403545320034,-0.680390179157257,-0.0551246106624603,-0.0200281861262942,-0.0485407224564163,-0.0205472460525266,0.0832209925117279,0.0330102903836819,-0.0191902242599621,-0.0377263349211802,0.00297938306709462,-0.0692525209244323,-0.14373827508854,-0.0883734014587223,-0.0649365318853572,-0.0341966368415867,-0.0155535651194122,-0.0926274223460031,-0.0778058079657005
"258","clarkii",-97.900596,29.939612,1,1.1644983291626,0.0568899624049664,0.260961949825287,0.565670728683472,-1.2142014503479,0.312546014785767,0.0706950532486407,-0.043896095177045,0.0903391034338455,-0.119586456947358,-0.0550634341161554,-0.0998203566381098,-0.094196037914723,-0.123873179165372,0.023613908945345,-0.00256378852346549,-0.0455776222756625,0.00575761274841647,0.0118082220681081,0.0344371929168355,-0.00878849011403439,-0.0154486698445434
"259","clarkii",-97.905075,30.22587,1,0.311806976795197,-0.573462784290314,0.0531646274030209,1.28948223590851,-0.986138701438904,-0.0831756144762039,0.010080933090877,-0.0397843341710956,-0.0499000369218533,-0.0337485118039125,0.0747901674849878,-0.0264971682045072,0.0503490810869349,0.0675126403525096,-0.0433249996360943,0.0401545355070528,-0.00649600933030347,0.0879449017339451,0.0647281968396612,0.0536735005741074,-0.0357458966531118,-0.00429688353605696
"260","clarkii",-97.906372,30.374383,1,0.88582307100296,-0.477245032787323,0.769291400909424,-0.0193011462688446,-0.584292352199554,-0.0628964677453041,-0.00635215790435263,-0.0445278723717202,-0.035693780693327,0.0266419931854829,0.0639476130375775,-0.0280588642731245,0.0200851684283497,0.0255488769787143,-0.0726814892806934,-0.104344686798037,-0.060611483413888,-0.00333436271370803,-0.0208997487820746,0.0185747695202723,0.203667245301048,0.245129432242282
"263","clarkii",-97.907862,30.352283,1,0.71527498960495,-0.612899363040924,0.618938446044922,0.166882917284966,-1.14200603961945,-0.0631536319851875,0.00746816612066044,-0.0397548563508819,-0.0527566524048461,-0.0334367409395735,0.0741267446950387,-0.0259123303521742,0.0512890285648134,0.0676589255136996,-0.0403312530780466,0.038949936000439,-0.00606699289964768,0.0854347375349958,0.0633248307281472,0.0525170172567161,-0.0357875411238927,-0.00496327542214745
"264","clarkii",-97.921352,30.644144,1,-0.00758819468319416,-0.671130239963531,-0.255822420120239,0.205405130982399,-1.24911248683929,0.000745709927286953,-0.0778542057438246,-0.0456728393267194,-0.0169642424444625,0.00439513212422738,-0.156746384201182,-0.0579493924548341,0.169184551305932,-0.0534587195942543,0.0580533729009951,-0.0217532295904833,0.0732966062619805,-0.077682323297259,-0.0322961671715806,0.0649274867005454,-0.163847420253034,0.122206371896405
"269","clarkii",-97.929895,30.481122,1,0.665107369422913,-0.403837263584137,-0.0700347870588303,-0.13351845741272,-0.606270313262939,-0.0254325214773417,-0.0213776451259749,-0.0481569151089239,-0.0237732216174072,0.0824396553856068,0.0322184421354911,-0.018645226257792,-0.0362868262618363,0.00370784248494621,-0.066230623074441,-0.143994773588098,-0.0873255571618709,-0.0653894289223972,-0.0344358895896869,-0.0147931343378608,-0.0924387624123917,-0.0774192933829038
"270","clarkii",-97.932525,29.880728,1,1.48967587947845,0.496649712324142,0.127343595027924,0.325882166624069,-1.01574051380157,0.00992065761238337,0.07208636035054,-0.0432707372810234,0.0896846953784475,-0.119634719122126,-0.0548565561562487,-0.0986346226828031,-0.0940884543625753,-0.122703522533028,0.023601843678909,-0.00174603251656057,-0.0449980838627672,0.00449560957239313,0.0111685956690226,0.0328038784203163,-0.00841030171655996,-0.0153442108175123
"277","clarkii",-97.9398449999775,30.1980459991386,0,0.355074733495712,-0.779178619384766,0.0312712416052818,0.718935966491699,-1.61527061462402,-0.0391864478588104,0.0111140350746827,-0.0397706839083495,-0.0500613064744091,-0.0339403159727223,0.0744720382654612,-0.0266985641034806,0.0502069659086762,0.0678818458437212,-0.0435149777842787,0.0397081296225078,-0.00652776110033438,0.0888794492798871,0.0651924227792891,0.0552293265748558,-0.0362510405217949,-0.00409672109239328
"280","clarkii",-97.964994,30.610686,1,-0.44619232416153,-0.928339421749115,-0.337897449731827,0.631107866764069,-1.64201927185059,-0.0252598877996206,-0.0657069713936249,-0.0464658758346622,-0.0346712793963708,0.0361518846088398,-0.124602277042099,-0.0853692149420818,0.125577305266097,-0.0857335352001598,0.0378025875494043,-0.0526780011585938,0.180841306136978,-0.151709309598773,0.0682174443955027,0.120035186676,0.0928656084628339,-0.151013886609383
"281","clarkii",-97.966872,29.5665,1,1.75170052051544,0.901807606220245,0.982960760593414,-0.216333985328674,-0.546396493911743,-0.106859751045704,0.160222164022628,-0.0233691837140929,0.108543193126257,0.118178431006645,0.0479403197797877,0.0843721814420872,-0.106486813331369,0.116009132569428,-0.111018353352644,0.21826774062975,-0.328090255418737,0.258518473261735,-0.229232063230996,-0.126417721231804,0.220176846226551,-0.173145464746626
"283","clarkii",-97.979438,30.360578,1,0.756980240345001,-0.240222007036209,0.0101561704650521,-0.139974221587181,-0.513561069965363,-0.0447083078324795,0.00821471935463134,-0.03977274205725,-0.054532380511973,-0.033672930031302,0.0731894347725559,-0.0260691232124473,0.0514992479159846,0.068539129686694,-0.03919989540678,0.0374602012310028,-0.00591235050634474,0.0860570008706779,0.0635598194063646,0.0550882262149261,-0.0368357555830546,-0.00491002930329295
"286","clarkii",-98.016396,30.127302,1,0.834202289581299,-0.449823528528214,-0.0663390606641769,0.324758857488632,-1.2685854434967,0.000611350755207241,0.0263765035475282,-0.0326408403974948,-0.0618446406249204,-0.0749637459522719,0.0261822001861196,0.00291194663235049,-0.0101843469640143,0.0567312442248732,0.0489368753858895,0.0833207335875954,0.00669954731876777,-0.125919873989179,-0.0431850537110415,-0.159524378044464,0.0293307693905434,-0.0210189383842997
"294","clarkii",-98.099063,29.69316,1,1.51846218109131,0.661388337612152,0.837600946426392,0.251047015190125,-0.811344802379608,1.31130003929138,0.124636439117748,-0.0412023062561538,0.112232572181762,0.0418941821665955,-0.142661004041593,0.0411049729164321,0.0783188837413701,0.104778203996631,-0.19842242750397,0.0326574589430993,0.0851906628391777,-0.107585910185928,0.0763564668786369,0.00940277306205976,0.0017635394244921,0.0252932615456387
"295","clarkii",-98.102257999977,30.0590279991416,0,0.355943769216537,-0.889956772327423,-0.217810869216919,0.77680104970932,-2.11746048927307,0.0380092263221741,0.0713928065505481,-0.0444681765712834,0.0864159630580699,-0.120947966316983,-0.0572576871417789,-0.101318168748061,-0.091668174085267,-0.124289019436706,0.0313680958081885,-0.00808269350784573,-0.0428528688472968,0.00359299261094632,0.00901280986287631,0.0385481529587625,-0.0114254292739268,-0.0186159334651255
"299","clarkii",-98.123774,30.188133,1,0.398242324590683,-0.480779707431793,-0.715957343578339,0.232979506254196,-1.20565688610077,0.0365966223180294,0.0265399556167351,-0.0325949738509265,-0.0656356173141588,-0.0753675416448815,0.0243053275392054,0.00305918805470332,-0.0097807852531485,0.0580131975483855,0.0521805429900348,0.0808250449606469,0.0071523799624357,-0.126913884146717,-0.0438592893216289,-0.157109590688645,0.0280514023004993,-0.0212664301321171
"306","clarkii",-98.126992,29.721555,1,1.36415123939514,0.535685479640961,0.713637709617615,0.356924414634705,-1.29888641834259,-0.00876960065215826,0.101069910463643,-0.0449016680755063,0.0921972623862593,-0.0519640099940955,-0.110044119837833,-0.0223716231796666,-0.0325315135941631,-0.0225642926996718,-0.179226822181458,-0.0272574514302116,0.191613802671467,0.0985058980679425,-0.0555630231795255,-0.256330957903537,-0.109480109885475,0.0650979863251992
"307","clarkii",-98.127814,29.707963,1,1.48356282711029,0.733731210231781,0.755118489265442,0.20234289765358,-1.0978981256485,0.0496388338506222,0.1248114416081,-0.041307641605275,0.111738372335941,0.0417763884290123,-0.142991376972628,0.0409201702246673,0.0787455698058519,0.104880200563945,-0.197512148774067,0.0320647666171597,0.0855878463849217,-0.108166994736671,0.0759886118833123,0.0100441985942252,0.00134381037602909,0.0249537272103178
"308","clarkii",-98.136878,29.712817,1,1.02212703227997,0.550483405590057,0.783852458000183,0.696088552474976,-1.91364133358002,-0.0193255785852671,0.124862783116902,-0.0413395216472612,0.111580242385801,0.0417407916313201,-0.143096683682168,0.0408620956850132,0.0788823168361514,0.104909637286059,-0.197223162602541,0.0318737871392268,0.0857132146527174,-0.108347746865288,0.075873412958811,0.0102511922357173,0.00120944281346832,0.0248462174136659
"309","clarkii",-98.144897,30.480842,1,0.473260164260864,0.0465635322034359,-0.0293483939021826,-0.587166011333466,0.530001938343048,-0.167842641472816,0.00786471409623008,-0.0391155740640171,-0.0609067606452965,-0.0338648752707363,0.0700624197883487,-0.0254110343882293,0.0525321434707427,0.069967964116717,-0.0341079661189977,0.0328476782960548,-0.00521775408418086,0.0852606777937083,0.0628079816677616,0.0597229351124749,-0.0391497242246248,-0.00520456250473668
"311","clarkii",-98.1476209999763,30.3209919991363,0,0.557092130184174,-0.181933805346489,-0.16693502664566,-0.339644372463226,-0.376428157091141,-0.0775438398122787,0.0112242946472961,-0.0395607001974497,-0.0574195083313037,-0.0343403454488125,0.071095520734702,-0.0264970545043833,0.0514781646635526,0.070280857340909,-0.037874100139294,0.0343926116583465,-0.00574729625280163,0.0886263769056603,0.0647090620853852,0.061605644686784,-0.0392578400484122,-0.00442482444011675
"312","clarkii",-98.1559039999764,30.2689789991373,0,-0.525363504886627,-0.922084391117096,-0.0866936594247818,0.971198678016663,-2.19073271751404,0.0222210623323917,0.0251964953431023,-0.0326255754500541,-0.0680811043195515,-0.0750899978873422,0.0237288007022294,0.00320498355903885,-0.00883634202159347,0.0585388018410067,0.0540596483845558,0.0792546813143364,0.0074187888046208,-0.127180655892304,-0.0441103625694076,-0.155716540170755,0.0272726682931169,-0.0215727391720047
"319","clarkii",-98.1727419999764,30.2353659991381,0,-0.982458353042603,-1.00043141841888,0.0694159716367722,2.48676085472107,-1.69020819664001,-0.0305615663528442,0.0351871875159618,-0.0427174484522404,-0.0759912524350764,-0.0977227905997582,-0.0272261887784374,0.0249607784601653,-0.0798562326066029,0.0319134033020568,0.0102739282539951,0.0958126095461672,-0.0723551256649478,-0.135086257588968,-0.011251161885602,-0.0269256158484104,0.0216851581794806,0.0504681380047112
"320","clarkii",-98.174144,30.430383,1,0.0608263947069645,-0.312725365161896,-0.322221159934998,-0.172040373086929,-0.284115940332413,-0.102506257593632,0.00929164942176172,-0.0392273231504119,-0.0604401148304739,-0.0341116407569614,0.0700081631688556,-0.0258015529402379,0.0522479059138991,0.0703750846617456,-0.0349181585821442,0.0327606452986912,-0.00533460356428903,0.0866241720744892,0.0635288526803161,0.0613528074353786,-0.0395935139749031,-0.00491364456693961
"323","clarkii",-98.18912,29.861325,1,0.564012229442596,-0.431588739156723,0.730719685554504,1.78349900245667,-1.2634471654892,0.479658752679825,0.0757598804044825,-0.0422590619810395,0.0844794014901983,-0.120901713969835,-0.0564227427415037,-0.0972125095534615,-0.0914324968518477,-0.120499274233986,0.0307111183022772,-0.0050691513272697,-0.0411665082145158,-0.00025806654364024,0.0071847272221253,0.0329584134500936,-0.0100156129682996,-0.0180040118410798
"324","clarkii",-98.200301,30.298237,1,0.279282957315445,-0.0884192734956741,-0.243014708161354,-0.264924556016922,-0.639950335025787,-0.144399955868721,0.0251709409662977,-0.0324595370482405,-0.0697318006147413,-0.0751720719851373,0.0228884989313739,0.00337241787910518,-0.00860823093549988,0.058927372580285,0.0554028252169629,0.0780714653067671,0.00760219195347211,-0.12744275789117,-0.0443322162304817,-0.154549463909948,0.0266837830348751,-0.0216473211795048
"326","clarkii",-98.237042,29.582645,1,1.10748314857483,0.525436043739319,1.59472489356995,-0.00596446124836802,-0.510592758655548,-0.185376793146133,0.18888430104281,-0.0170675874116856,0.0470844864847235,0.131042683931868,0.210204345967877,0.134891613039163,-0.229527485966867,0.0404860133695146,0.0671273002726691,0.0160033493920289,0.0152569744649884,0.0621604848037572,0.0180699724965497,-0.0457635647846275,-0.18400817739493,0.192105378796554
"328","clarkii",-98.241772,30.058905,1,0.31947660446167,-0.469526261091232,-0.105222247540951,0.757013380527496,-1.71378469467163,-0.0215661264955997,0.0656016981771931,-0.0435016845111614,0.0271797952709862,-0.116070587062753,-0.0882119714438639,-0.101489560657411,-0.147331145365712,-0.0771329499590609,0.0213562750678482,0.040573076553359,-0.125367005574361,-0.0435320830262254,0.0757261704308059,0.140889221643403,-0.0305184852163973,0.0810313012315067
"334","clarkii",-98.257263,29.555205,1,1.08677792549133,0.551743924617767,1.93279623985291,-0.120416536927223,-0.388705015182495,0.141143336892128,0.195841756652338,-0.0118109172751581,0.01614481985314,0.130530349385679,0.230813112401969,0.105702488614862,-0.260472867150802,0.0311538311110801,0.0311848464486342,-0.0196544596518982,0.0798581002925761,-0.0185918923881195,0.149259882635438,-0.00332091488513477,-0.105010235751171,0.148635642426672
"352","clarkii",-98.463186,31.045816,1,-2.16252589225769,-0.376381427049637,-0.600841462612152,-0.0479724630713463,-1.07861638069153,0.0185919646173716,-0.137796604998962,0.00399659885929571,-0.383588978205365,0.026471483810722,-0.129968730664108,-0.0039334072307778,-0.177305872103037,0.13159663811373,-0.032132445266673,0.104472514521767,-0.160195564436309,-0.0782854648910292,0.118823965982197,0.152687021408278,-0.0222296123826066,0.119663274295796
"354","clarkii",-98.470541,29.974307,1,0.0112544363364577,-0.221534594893456,-0.905896008014679,0.580900073051453,-1.77786231040955,0.0785417854785919,0.0901341372320233,-0.0537193155162544,0.0376487902751619,-0.103370555289177,-0.0787947440156795,0.0264967045680318,-0.0533345896133258,-0.0741073457883765,0.149904571002783,-0.20008274265269,0.160402494383072,0.12809883789564,-0.106907484994357,0.0119580500080511,-0.0220291810134794,-0.0460774652429903
"355","clarkii",-98.4856,29.8587,1,0.301083445549011,-0.436897546052933,0.127103954553604,0.668049931526184,-2.00343227386475,0.0772978067398071,0.144354187233556,-0.0453417474927274,0.0616482673789799,0.100460395894206,-0.10490821655628,0.108787588001968,0.133891851117959,0.0784614967042546,0.142359521623621,-0.0301838565266864,-0.0818239517739994,-0.0131795434069763,0.0275554112472511,-0.00580783937177319,-0.0528016832116633,0.0334466753348612
"359","clarkii",-98.485791,31.052093,1,-1.87433195114136,-0.45755523443222,-0.562516152858734,-0.287743628025055,-0.737825393676758,0.0566695965826511,-0.131294204138219,0.0043406222325501,-0.40341539343283,0.0420184011439442,-0.148626917081878,0.0822705622991471,-0.103808573966726,0.234920950494032,-0.106954699122394,-0.0650782633213263,0.0179265228523185,0.143815960948802,-0.00440373229420338,-0.109058224773609,0.0314399645554852,-0.0127647509868508
"361","clarkii",-98.485962,29.875987,1,0.730981588363647,-0.321411222219467,0.187217846512794,0.184809759259224,-1.06521248817444,0.922125279903412,0.130434477181844,-0.048308820116513,0.0589983755554637,0.051446099070275,-0.117930389142042,0.103584032779927,0.121959444388803,0.0645909503053218,0.202846144040418,-0.122659791545708,-0.0748214891922523,-0.0355179839807082,0.136457916570152,0.104370844083146,0.0575271537468036,-0.0445573249445659
"362","clarkii",-98.49717,29.874178,1,0.507766962051392,-0.392516046762466,0.172896280884743,0.53896951675415,-1.13800311088562,0.27341815829277,0.136984501141674,-0.0471734963781077,0.0535761200899531,0.0783551631110562,-0.100814922454755,0.0991280287813834,0.13109946904834,0.0442653217333767,0.274808989397215,-0.0943763865751454,-0.181029471351607,0.0353390779962832,0.117753464606349,0.022150204467541,0.0383627507649957,-0.0423515660293948
"368","clarkii",-98.579931,29.762793,1,0.215186193585396,-0.50718754529953,0.20753288269043,0.638809263706207,-1.99510395526886,0.019853513687849,0.208584252604713,-0.00675708120086593,-0.121764601039071,0.153757277384391,0.14627144087893,-0.0997356242235642,-0.136242824875763,-0.0920222491983343,-0.0472175163244203,-0.0621219631891071,0.203112722121971,-0.130137583667643,0.173819822930358,0.0795344816800907,0.316393015003308,-0.324250147031268
"371","clarkii",-98.608154,29.576323,1,0.771245718002319,0.22388331592083,1.54831790924072,0.114275969564915,-0.793786287307739,-0.071331687271595,0.244080485359311,0.0625771354182927,-0.103322972253201,-0.276320675944122,0.134485831646864,-0.0326962606845004,0.179547512038201,0.0642502525711354,-0.0076126934222167,0.082106494211903,0.0528418463881323,0.107723448195772,0.0229706187555533,0.0504225316517608,0.363799153697575,0.382175611318759
"372","clarkii",-98.609597,30.238628,1,-1.19954872131348,-0.197596311569214,-0.178253412246704,1.28450608253479,-1.22787225246429,0.0536925457417965,0.0750858720346618,-0.0515430134100157,-0.115719981691211,-0.0864580108321688,-0.169158437002666,0.0080939485758865,-0.141480822721117,0.0460459160610067,0.0828467404350299,-0.226015007308372,0.110560755981544,0.225630765936705,-0.0732627564932832,0.10355120036785,0.0691850154438767,0.0203364013644448
"379","clarkii",-98.643269,29.899265,1,0.00433039292693138,-0.515909612178802,0.244262993335724,0.562707304954529,-1.49074625968933,0.604744374752045,0.181462221344245,-0.0275861540726484,-0.114553573839459,0.190478322794981,-0.054134805906199,-0.129293601337329,0.0909961902748564,-0.100377903195741,0.0354182396747359,0.10518696348333,0.0557905552920662,-0.00726165773351818,-0.288451890555782,0.176153963708834,-0.160338459226674,0.14483148792483
"383","clarkii",-98.658055,29.896054,1,-0.109680868685246,-0.530345976352692,0.401319980621338,0.729455173015594,-1.4928822517395,0.902690887451172,0.184828211813175,-0.0255949517611234,-0.123971940750454,0.185586436597953,-0.0487874907038608,-0.162143442317815,0.125269753790676,-0.146230846654934,0.0256380366677513,0.0873006362813588,0.0736669574608404,-0.0415755913539641,-0.239589868250683,0.087778139002772,-0.0187325001034353,-0.0693510171780389
"384","clarkii",-98.676719,29.616097,1,0.0697433799505234,0.0729100853204727,0.665296614170074,0.392824977636337,-1.9598171710968,-0.030089657753706,0.243585073144648,0.0742422207353282,-0.11964243761545,-0.292619109675356,0.0435524491028529,0.00852109919706516,0.0971310885190086,0.120149019612241,0.0755919101226182,0.294987764127445,0.103454451338711,0.154677749896743,0.145039704650386,0.0503899198447221,-0.293965692162074,-0.296310603374438
"388","clarkii",-98.738086,29.795592,1,-0.298664927482605,-0.496131330728531,-0.130289673805237,0.545693337917328,-2.02631139755249,0.0794291347265244,0.236070772955665,0.0400973900939796,-0.125357588423264,-0.158561536069422,0.190427513424464,-0.070522463949359,0.0973452835325435,0.0711013963922564,-0.218522647664404,-0.40373310383733,-0.274157433477602,-0.151108666407948,-0.115819038131449,-0.0265538682905983,-0.160031613697563,-0.078115833887684
"396","clarkii",-98.9400244599742,29.5484899791532,0,-0.472782820463181,0.439580172300339,1.43712675571442,0.859338283538818,-2.39147114753723,0.0605068020522594,0.232619702552698,0.106504554384515,-0.0791659047723646,-0.197414075970618,-0.205123374721737,0.111357848027342,-0.18522940481205,-0.0335498846073975,0.213515482972752,0.0916237850442164,0.0251774862174267,-0.379063924509355,-0.188565273134588,-0.325834128851866,0.0816240261418046,-0.0205994814757348
